,1,2,3,4,5,6,7,8,9,10,15,20,30
3,0.5154004106776181,0.5154004106776181,0.4887063655030801,0.4188911704312115,0.3921971252566735,0.3675564681724846,0.3326488706365503,0.3347022587268994,0.3162217659137577,0.2936344969199179,0.24435318275154005,0.2053388090349076,0.188911704312115
5,0.5462012320328542,0.5462012320328542,0.5051334702258727,0.4722792607802875,0.43121149897330596,0.39835728952772076,0.3798767967145791,0.3531827515400411,0.33059548254620125,0.3141683778234086,0.2648870636550308,0.21149897330595482,0.16837782340862423
8,0.5564681724845996,0.5564681724845996,0.5236139630390144,0.4887063655030801,0.4722792607802875,0.4414784394250513,0.4127310061601643,0.3942505133470226,0.36960985626283366,0.3593429158110883,0.30390143737166325,0.2587268993839836,0.1868583162217659
10,0.5420944558521561,0.5420944558521561,0.5154004106776181,0.486652977412731,0.4681724845995893,0.42299794661190965,0.4209445585215606,0.406570841889117,0.39835728952772076,0.3839835728952772,0.33880903490759756,0.2936344969199179,0.20739219712525667
15,0.5564681724845996,0.5564681724845996,0.5420944558521561,0.5030800821355236,0.45585215605749485,0.44763860369609854,0.4394250513347023,0.43737166324435317,0.4127310061601643,0.4004106776180698,0.37782340862423,0.3182751540041068,0.22792607802874743
20,0.5359342915811088,0.5359342915811088,0.5071868583162218,0.4928131416837782,0.45585215605749485,0.44353182751540043,0.4209445585215606,0.4127310061601643,0.40451745379876797,0.406570841889117,0.37782340862423,0.3264887063655031,0.27720739219712526
