,1,2,3,4,5,6,7,8,9,10,15,20,30
0.1,0.5071868583162218,0.5071868583162218,0.48254620123203285,0.43737166324435317,0.4271047227926078,0.3942505133470226,0.3942505133470226,0.3757700205338809,0.3613963039014374,0.3593429158110883,0.2751540041067762,0.25051334702258726,0.20123203285420946
0.01,0.5564681724845996,0.5564681724845996,0.5236139630390144,0.49075975359342916,0.47433264887063653,0.44353182751540043,0.41478439425051333,0.39630390143737165,0.36960985626283366,0.3593429158110883,0.30390143737166325,0.2587268993839836,0.188911704312115
0.001,0.5523613963039015,0.5523613963039015,0.5195071868583162,0.486652977412731,0.4681724845995893,0.43737166324435317,0.41683778234086244,0.3942505133470226,0.3675564681724846,0.3531827515400411,0.3059548254620123,0.2546201232032854,0.19301848049281314
0.0001,0.5523613963039015,0.5523613963039015,0.5195071868583162,0.486652977412731,0.4702258726899384,0.43737166324435317,0.41683778234086244,0.3921971252566735,0.3675564681724846,0.3531827515400411,0.3059548254620123,0.25667351129363447,0.19301848049281314
1e-05,0.5523613963039015,0.5523613963039015,0.5195071868583162,0.486652977412731,0.4702258726899384,0.4353182751540041,0.41683778234086244,0.3921971252566735,0.3675564681724846,0.3531827515400411,0.3059548254620123,0.25667351129363447,0.19301848049281314
