,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301
Regeneron,-0.26098,0.066415,-0.28937,-0.1845,-0.72348,-0.093817,0.4472,-0.17513,0.084881,0.31161,-0.024089,-0.065954,0.1843,-0.026493,-0.054568,-0.34502,0.17941,-0.11605,0.089144,0.29778,-0.039199,-0.11374,-0.76714,-0.46991,-0.26371,-0.35319,-0.18918,0.16401,-0.1575,0.1694,-0.24891,0.058724,-0.31964,0.34679,-0.43399,0.25156,0.11459,-0.34355,-0.21142,-0.39752,-0.11273,-0.32031,0.1019,0.25535,0.04338,-0.21493,0.056025,-0.22667,-0.23976,-0.084372,-0.038122,-0.0021767,0.094482,0.067888,0.26565,-0.55092,-0.17298,-0.2057,0.35735,0.099366,-0.47117,-0.15759,0.20599,0.010655,0.16389,-0.11005,-0.061576,-0.13276,-0.018438,0.02213,-0.13556,-0.21045,0.29487,0.079278,-0.32887,-0.054607,0.67698,0.41581,0.11733,-0.57139,0.48979,-0.076606,0.043424,0.16659,-0.017866,-0.40423,0.34004,-0.10022,-0.15746,-0.24501,0.3881,-0.29592,-0.11101,0.30731,0.1306,0.088852,0.077191,-0.18854,-0.14288,-0.67835,-0.1015,-0.1733,0.068523,-0.083899,0.093802,0.43127,-0.52965,0.047159,0.32839,-0.15635,-0.13917,-0.052166,0.25445,0.39465,-0.27198,0.36258,0.19219,-0.10013,0.0868,-0.24271,-0.067963,-0.39775,-0.5966,0.22242,-0.66714,-0.24428,-0.072024,0.35782,-0.13064,0.027643,-0.37272,0.52094,-0.080944,0.16628,0.25005,0.42012,0.20702,-0.008219,-0.35021,0.25963,-0.15156,0.20055,-0.16382,-0.31524,0.13841,-0.07102,-0.38584,-0.056153,-0.014895,0.18109,0.39152,-0.33246,-0.52153,0.27131,0.28412,-0.017609,-0.13475,-0.090483,-0.094717,0.45333,0.26547,0.023735,-0.087122,0.57363,0.097032,-0.16024,0.12633,0.23151,0.40979,0.4532,-0.22982,-0.22503,0.25303,-0.15099,0.080907,-0.03274,-0.11426,0.058103,-0.53321,-0.11837,-0.45583,-0.01073,-0.20311,-0.57086,-0.037731,0.34487,-0.30917,-0.058882,0.3461,-0.21056,-0.73922,-0.42231,-0.0028706,0.2102,-0.33713,0.30875,0.22477,0.45163,0.28857,-0.15211,0.029957,-0.069764,-0.047026,-0.13173,-0.22584,-0.47557,-0.49189,0.19143,0.047119,0.31535,0.56619,-0.30993,0.051678,0.065476,-0.18186,0.04529,0.24336,-0.15912,0.092512,0.098855,-0.14715,0.241,-0.0503,0.45468,-0.15338,0.22362,0.01433,-0.15023,0.13611,-0.11915,-0.36098,-0.092583,-0.4293,0.31313,0.097735,-0.078242,-0.49013,-0.01725,-0.49031,0.12802,-0.022287,0.09493,-0.032221,-0.11406,-0.25955,0.52729,0.12414,-0.20141,-0.4027,-0.11452,-0.046283,0.057491,-0.19346,0.21465,0.26937,-0.22643,-0.32628,-0.14875,0.81892,-0.33887,-0.094939,-0.064555,-0.17326,0.10266,-0.083675,0.20166,0.15174,-0.53751,-0.063747,0.022266,-0.63223,-0.59175,0.25132,-0.031765,-0.42915,0.033979,0.39481,0.25612,0.20153,0.48656,-0.15862,-0.058363,0.066665,-0.26175,0.29891,-0.10615,0.55918,-0.0047258,-0.27885,-0.32644,0.010422,0.039397,0.39468,0.40439,-0.18303,-0.15692,0.25568,0.57348,0.38786,0.029991,6,76
ONEOK,0.36467,0.074605,-0.26657,0.51059,-0.35938,-0.25952,0.17575,-0.020155,-0.234,-0.038504,-0.0094157,-0.073381,0.36098,-0.93601,0.11867,0.11831,-0.0041474,0.046332,-0.096906,0.50899,-0.32798,-0.084034,-0.032013,-0.24821,0.14573,-0.63714,0.14074,0.054821,-0.40793,-0.30344,-0.46955,0.47727,-0.21277,0.29017,-0.43743,0.092988,0.41593,-0.068148,0.0013512,-0.16101,0.14876,-0.21197,0.15217,0.30779,0.067043,-0.18707,-0.051183,0.40059,-0.040069,-0.067215,-0.10997,-0.20241,-0.06903,0.12401,-0.2564,-0.019791,-0.10492,0.64139,0.44311,0.18497,0.050859,-0.092408,0.23604,-0.19245,-0.12841,-0.2574,-0.41754,-0.12775,0.17018,0.14622,-0.31527,-0.067727,0.84066,0.085578,-0.3768,0.21349,0.12939,-0.045544,0.16798,0.16289,-0.10319,0.182,0.010759,-0.33456,-0.21843,-0.23125,0.025844,-0.11235,0.12071,-0.37184,-0.009532,-0.34275,0.39525,0.03767,0.09633,0.21115,0.30326,0.11434,-0.15313,0.44873,-0.088591,-0.14863,0.48239,-0.50942,-0.48349,0.44591,-0.048091,-0.17441,-0.32016,0.38282,-0.068949,-0.41264,0.069128,0.033533,-0.32212,-0.064347,0.31219,0.26611,-0.22531,-0.015742,0.42452,-0.30778,-0.39391,0.059567,0.23183,0.21168,-0.077136,-0.29585,-0.48681,-0.030002,0.21917,0.26773,0.04421,-0.028902,0.40625,-0.24853,-0.56116,-0.30841,-0.1553,-0.25314,0.070258,0.14885,-0.080988,0.51516,-0.11465,0.14378,0.25175,-0.035242,0.058448,-0.72217,0.20768,0.093397,-0.14725,0.066328,0.3351,-0.011757,-0.010769,-0.028807,0.14575,-0.15958,0.72615,0.067621,-0.22365,0.29827,0.39981,0.27103,-0.11829,-0.10219,0.2952,-0.20108,-0.52878,-0.41779,-0.14403,-0.26657,-0.40318,0.124,-0.13978,-0.096074,-0.15664,0.00095263,-0.20937,0.26319,-0.43117,-0.29311,0.090963,0.078131,0.20748,-0.32676,-0.061364,0.2601,0.22243,-0.37645,-0.14976,0.15761,0.052378,-0.080682,0.42511,0.45685,-0.21632,-0.11053,0.65869,0.0061248,-0.028459,0.088047,-0.28347,0.30647,0.08932,0.032619,0.63424,-0.069676,0.49727,-0.60355,0.0071482,0.018414,0.1386,0.016493,-0.015758,-0.16203,-0.18381,0.86742,0.14674,-0.061481,-0.18549,0.77375,0.15426,-0.32718,-0.02128,-0.8247,-0.046339,0.12896,0.55241,-0.40445,0.041577,0.11601,0.029967,-0.49803,-0.16166,-0.41461,-0.049693,-0.04275,-0.0031393,0.57383,0.025575,0.24381,-0.11647,-0.50845,-0.093333,0.35347,-0.28552,-0.42026,0.26066,-0.32919,0.26665,0.10275,-0.31851,0.2977,0.19527,-0.28796,-0.11047,0.4379,-0.31904,0.20086,-0.20793,-0.19493,-0.75418,0.11592,0.13656,0.12616,-0.4984,-0.10299,0.17175,0.10819,0.23099,0.093315,-0.56307,-0.5732,0.48106,0.28401,0.15007,0.46217,0.32695,0.013639,0.19807,-0.032148,0.82944,-0.22626,0.051452,0.66303,-0.019939,0.13869,0.09239,0.30311,0.62572,-0.076492,0.21081,0.39546,-0.13061,0.17866,0.58209,-0.56755,3,73
Facebook,-0.071651,0.12592,-0.30129,0.12714,0.0078917,-0.24598,-0.12907,-0.12481,-0.54004,-0.21171,0.023061,0.16587,0.27824,0.15688,0.088673,0.095369,-0.17425,0.036426,0.36658,-0.012921,-0.071269,0.35828,0.18764,-0.030546,0.091979,-0.31713,-0.24485,-0.081924,-0.29245,-0.063923,-0.15458,0.056111,-0.3478,-0.42279,-0.23955,0.080089,0.060402,0.45682,0.071942,-0.19586,-0.022799,-0.21368,0.17116,0.42838,0.13921,0.0021889,-0.15349,0.040099,-0.056994,-0.090257,0.15262,-0.21028,0.43522,-0.072453,-0.029035,-0.072643,0.056326,-0.30457,-0.12952,0.21896,0.18509,0.14428,-0.22348,-0.22008,-0.54595,-0.14351,0.32188,0.65265,-0.31798,-0.20614,0.10676,-0.24898,0.64302,-0.32387,-0.3079,-0.29072,0.063721,-0.062839,-0.49309,-0.41223,0.023397,0.18285,-0.3219,0.10073,0.23393,-0.16479,-0.23582,0.23077,-0.36741,-0.2075,0.23612,0.025657,-0.16051,0.014962,-0.011875,0.12407,-0.49848,-0.26926,-0.12355,0.037044,0.57749,-0.021576,0.062289,-0.10063,0.10175,0.34035,-0.22476,0.22963,0.49395,0.14685,-0.53723,-0.070936,0.35273,-0.12053,-0.91018,0.037924,0.12366,0.25784,-0.46467,0.37175,0.3079,0.19495,0.31067,-0.091786,0.099461,-0.083554,0.31463,-0.27291,0.046102,0.29514,-0.45032,-0.39102,0.1447,0.059347,0.10549,0.41603,-0.52128,-0.010826,-0.10569,0.45936,-0.63059,0.46266,0.25665,0.36497,0.021975,0.43775,0.39729,0.26777,-0.089152,-0.19968,0.25287,-0.45427,0.31256,0.058239,0.077268,-0.62164,-0.10757,0.048858,0.4244,0.038726,0.3693,0.20227,-0.30743,0.052825,0.15036,0.24239,0.29831,-0.31893,-0.2101,-0.20771,0.27483,0.016662,-0.70525,0.048494,-0.14567,0.19434,-0.21279,0.040819,-0.12121,-0.18494,0.11926,0.4241,0.11644,0.3364,0.26454,0.17197,0.10044,-0.1093,0.40634,0.39736,0.28605,-0.5907,0.49002,-0.13367,-0.27851,0.33151,-0.31969,0.12027,-0.26569,-0.23652,0.44722,0.24417,-0.21099,-0.27603,-0.49461,-0.018079,-0.21425,0.3301,-0.040511,0.40631,0.47353,-0.047303,-0.087853,-0.085461,-0.11799,0.19994,0.14207,-0.39761,-0.23834,0.3178,-0.21133,-0.11235,0.010847,-0.077219,-0.20715,0.0891,-0.26181,-0.38781,-0.45208,0.24928,0.14503,-0.17726,-0.064131,-0.075673,-0.050501,-0.12058,-0.25889,0.086675,0.12576,-0.8577,0.0063261,-0.30349,-0.15607,0.16533,0.23743,0.046887,0.20084,0.0024539,-0.078672,-0.091073,0.2588,-0.25099,-0.53805,-0.25506,0.33805,-0.089251,-0.0062908,-0.45621,0.27252,-0.11453,0.33708,-0.28594,0.1658,-0.025205,-0.33668,-0.16183,-0.1124,0.1361,-0.18051,-0.23699,-0.26169,0.3315,0.24744,0.27557,-0.49134,0.12637,0.10557,0.49174,-0.21284,-0.10305,0.024698,-0.3048,-0.095496,-0.0091092,0.14915,0.082566,0.031755,0.068798,0.1834,0.049289,0.23549,0.13866,-0.028045,-0.4433,-0.10357,0.1345,-0.021062,0.47638,0.33199,-0.43505,11,8621
Varian,0.43778,-0.1466,-0.18193,0.24845,-0.48859,0.11618,0.087012,-0.060516,-0.030795,0.59109,-0.11148,0.22956,-0.25402,-0.28848,0.15983,-0.13149,0.30546,-0.13253,0.36282,0.37338,-0.38993,0.27765,-0.25611,-0.19,-0.32129,-0.071524,0.0023782,0.1544,-0.14217,0.0582,0.0096993,0.28134,0.093906,-0.1607,-0.0094129,0.2491,0.064238,-0.40934,0.037727,0.0049296,-0.058645,0.13736,-0.55595,-0.082634,0.086694,-0.30481,0.25903,0.09759,0.187,-0.099929,0.33335,-0.069145,-0.12437,-0.20776,-0.014313,0.031627,0.20442,0.039057,0.024873,0.041928,0.26905,-0.021024,-0.19095,-0.44387,-0.25682,0.19137,-0.5364,-0.25784,-0.25911,-0.41731,-0.14803,0.0094783,0.7584,0.03541,0.0077332,0.055281,0.36998,0.0073604,0.15706,-0.57167,0.26556,0.32477,0.035688,-0.28867,0.073497,0.0091745,0.30009,-0.26364,-0.13939,0.45404,-0.24854,-0.24013,0.41582,-0.06934,0.29914,0.15909,0.29241,-0.37393,-0.41211,0.061875,0.058164,0.15485,0.10892,0.083134,0.14158,0.2687,-0.029192,-0.24843,0.21229,0.23129,-0.39419,-0.20533,-0.12427,0.041614,0.16772,0.033415,0.11451,0.26068,-0.32592,-0.033033,0.013873,-0.14438,-0.12033,0.11185,0.081834,-0.11581,-0.43995,-0.14091,0.14226,0.37215,0.25783,0.38638,0.14295,-0.062495,0.16514,-0.066426,-0.20226,0.17314,0.057644,-0.13778,-0.10466,0.14864,0.19502,0.21635,0.066178,0.21263,0.041947,0.13249,-0.082825,-0.24554,0.48578,-0.13456,-0.35286,0.18904,0.0020929,0.17862,0.44522,0.047085,0.3513,0.27245,-0.011093,0.31777,0.17692,0.30719,0.10683,0.52769,-0.072351,0.39728,-0.073576,0.062715,-0.16086,-0.21124,0.13573,-0.24992,-0.0025821,0.4932,0.13254,0.019156,-0.26245,-0.12029,-0.020525,0.13902,0.018949,-0.30029,-0.23981,0.32513,-0.33512,0.010995,0.45302,0.30604,-0.12847,-0.52866,-0.15898,0.14717,0.11764,0.083622,0.10911,0.13575,-0.36284,-0.27299,0.21286,0.031234,0.043983,0.34829,-0.17321,0.0037546,-0.084559,-0.042002,0.23112,-0.16837,0.094681,0.14498,0.017298,-0.044473,-0.034846,0.1019,0.0043728,0.12688,-0.14554,0.35709,-0.079004,-0.22249,-0.44991,0.11114,-0.53545,0.039825,-0.17968,0.0066867,0.38818,0.18701,0.19885,-0.52217,-0.50556,-0.040552,0.056526,0.087372,0.23524,-0.23329,-0.16938,-0.13072,0.013275,-0.13486,0.32729,0.067986,-0.059864,0.037264,-0.20989,-0.16045,-0.093487,0.54506,-0.043338,0.17218,0.036182,0.23045,0.11178,0.15274,0.26096,0.090315,0.14368,0.20487,0.43789,0.23818,0.16829,0.047582,-0.21593,0.09003,-0.10361,0.20815,0.045014,0.13545,-0.64455,-0.35712,-0.18352,-0.38892,0.046637,-0.33051,0.24028,0.57626,0.33021,0.03436,-0.036718,-0.063671,0.14736,0.28969,0.14172,0.23966,0.070757,0.38278,0.052228,-0.33562,-0.081096,0.099745,0.17468,-0.010897,0.12879,-0.10948,0.0253,0.18061,0.44106,0.022835,6,338
Allergan,0.025773,-0.2074,-0.20556,-0.17896,-0.57069,-0.061317,-0.040483,-0.055419,-0.37908,-0.02027,-0.17803,0.27929,-0.02715,0.18268,0.26519,-0.14284,0.38016,-0.31379,-0.10312,0.36733,0.19229,0.46701,0.022864,-0.2816,-0.048601,-0.019769,-0.090121,0.010107,0.06989,0.099578,-0.28177,0.10071,-0.036902,0.3797,-0.44321,0.23698,0.10475,-0.35063,-0.25539,-0.084327,-0.13944,0.039802,0.17038,-0.13155,0.30034,-0.37214,-0.031827,-0.043015,-0.0089021,-0.20814,0.39171,-0.44154,-0.13394,-0.3251,0.012711,-0.4479,0.0048769,-0.26951,0.16907,0.032593,0.138,0.01396,0.04915,-0.35286,0.15977,-0.31193,-0.27265,0.27568,-0.45233,0.21796,0.5548,0.053079,0.5755,-0.24527,-0.19339,0.033991,0.098104,0.21437,-0.037053,-0.34302,0.2165,-0.16153,0.29354,-0.022976,0.018583,-0.42373,0.068302,-0.11124,-0.16057,-0.1541,0.069455,-0.67677,-0.0052354,-0.13139,-0.019858,-0.025322,0.16723,0.041112,-0.34837,0.14306,0.1906,0.20859,0.16027,-0.23016,-0.1001,0.3531,-0.058724,-0.13486,0.33632,0.4394,-0.42912,-0.12009,0.26051,0.28347,-0.16349,0.075071,0.014459,-0.27812,0.21861,-0.030876,0.60816,-0.36651,-0.65166,0.35997,0.030836,-0.081202,-0.36206,0.27751,0.061576,0.10389,-0.0075032,0.28114,0.14336,-0.058372,0.26668,-0.18666,0.086764,-0.089024,-0.51151,0.046313,-0.059518,0.31287,-0.085852,-0.21551,-0.042579,0.22723,-0.052967,0.15108,0.17196,0.22417,0.1837,-0.22493,-0.13514,-0.017425,0.19528,0.28358,0.02626,-0.044086,0.42164,0.22887,0.07344,-0.096907,-0.47957,-0.33013,0.1678,0.40213,0.1401,0.10519,0.3614,0.31791,-0.4148,-0.48643,-0.17994,-0.0089179,-0.11694,0.14703,0.0080096,-0.49623,-0.42934,0.0033059,-0.34398,-0.059118,-0.2921,-0.35496,-0.067403,0.22504,-0.11744,-0.31967,0.099532,-0.0035312,-0.41004,-0.28778,0.16514,0.24195,0.032094,0.49256,0.53265,-0.1808,-0.47628,0.0075082,0.15263,-0.020812,-0.082443,0.18053,0.23448,0.085781,-0.39116,-0.17422,0.015126,0.19014,0.16584,-0.11266,-0.19275,0.14364,-0.41826,0.02064,0.41232,-0.22235,0.13543,0.19684,-0.063498,-0.11858,-0.15516,0.24969,0.13178,0.29853,0.26268,-0.25416,0.2798,0.33488,0.261,-0.42455,-0.047061,0.34367,0.019003,0.097834,-0.56899,-0.11703,0.33239,0.051152,-0.053934,0.24244,-0.068786,-0.060157,-0.39011,0.47327,-0.0017218,-0.2269,-0.60749,0.26727,-0.14717,-0.0097408,-0.1162,0.3083,0.27325,-0.024467,-0.089139,-0.56785,0.35436,0.033039,0.18791,0.20983,-0.16736,-0.19337,-0.29399,0.22833,-0.0021677,-0.19272,0.12689,-0.16966,-0.80875,0.056011,-0.051963,-0.087687,-0.093631,-0.16768,0.58074,0.25683,0.27698,0.33893,0.21749,-0.12012,-0.077585,-0.1463,0.50128,-0.049014,0.10693,0.019471,-0.020803,0.19329,0.24041,-0.23202,0.46629,-0.11164,-0.25885,-0.095195,0.34303,0.15352,0.29311,-0.41319,6,363
S&P,-0.13943,0.34342,-0.34294,0.82416,0.018989,0.65886,0.21628,-0.43194,-0.0033879,-0.44863,0.21817,0.47616,-0.1196,-0.33069,-0.033217,-0.47904,0.37139,0.18866,0.33413,0.90222,-0.29799,-0.054427,-0.099547,-0.40761,0.43582,-0.42047,-0.056249,-0.16973,0.074122,-0.2181,-0.62297,0.60303,0.33286,0.81629,-0.43313,0.26623,0.74708,-0.10889,-0.097165,-0.23643,-0.43964,-0.15667,-0.3025,0.07011,0.31483,-0.77521,-0.26465,0.44256,0.63969,-0.1331,0.37791,-0.31014,0.29596,0.0038582,-0.27739,0.17074,0.083271,-0.3417,0.17357,0.21715,0.52121,0.39381,0.10766,-0.46951,0.0037404,-0.76927,-0.096304,-0.19703,-0.20266,0.52157,0.030375,-0.10688,0.94191,0.025142,-0.070676,0.041009,0.030761,-0.43838,0.46917,0.006696,0.4195,0.33361,0.11806,-0.21758,0.057023,-0.53774,0.068139,-0.012395,0.21281,-0.28743,0.097865,-0.29873,0.27884,-0.027818,-0.30726,-0.11912,-0.28246,0.18179,-0.065703,0.61054,0.32466,-0.16709,-0.11295,-0.40199,-0.02613,0.1329,0.16032,0.28793,0.12375,0.14454,-0.35507,-0.43611,-0.8157,0.27694,-0.19095,0.51794,0.20976,-0.065385,0.23645,0.0059246,-0.20771,-0.27945,-0.13001,-0.10415,0.1627,0.17588,-0.22457,-0.29841,-0.10843,-0.075012,-0.0063064,-0.20192,0.091523,0.28176,0.041768,-0.4199,-0.23211,0.27778,0.082014,0.23054,-0.0081493,0.077873,-0.43771,0.054555,0.047064,-0.14958,-0.018692,0.23058,-0.74342,-0.13069,0.6105,-0.027715,-0.13832,0.19843,0.60044,-0.33876,-0.27194,0.29639,0.42253,-0.0307,0.29153,0.1433,-0.43069,-0.21037,0.38883,0.16476,0.22635,-0.38899,0.0037816,0.41994,-0.65883,0.067137,-0.16904,-0.25365,-0.37493,0.50161,-0.21514,0.24413,0.044037,0.22968,-0.22134,-0.33254,-0.21308,-0.30639,-0.15762,0.31303,0.087542,0.15874,0.3556,-0.081832,-0.33046,0.0041737,0.0036328,0.60047,-0.87866,-0.090907,0.93027,0.10475,-0.44062,-0.66484,0.60135,0.41019,0.82695,-0.42319,-0.39845,-0.50218,0.095681,0.085248,0.50764,-0.69549,0.15542,-0.042831,0.031042,0.2669,-0.27238,-0.35215,0.84243,-0.26582,0.036279,-0.15761,0.07973,0.56515,-0.40462,0.19359,0.73973,0.92253,-0.20522,-0.34533,-0.24057,0.56007,-0.067614,0.0053649,-0.41848,0.15529,-0.54662,-0.076074,-0.027667,-0.47702,0.17482,0.0073597,0.30846,0.31343,-0.13171,-0.63787,0.22811,-0.061667,-0.022378,-0.31252,-0.54157,0.42687,-0.02017,-0.5885,-0.14729,0.31219,-0.11666,-0.092386,0.33768,-0.49893,0.18066,0.23501,0.26555,-0.31195,0.15793,0.085061,-1.0566,-0.079303,0.5354,0.4102,-0.1694,-0.11392,-0.48878,-0.17466,-0.059653,-0.38544,-0.19983,-0.51153,0.4372,0.63915,0.42773,0.28412,0.37316,0.12825,0.4005,-0.16399,0.38877,-0.1012,-0.10758,0.02999,0.31765,0.13892,0.39148,0.034781,0.6182,0.39008,0.28272,0.096495,-0.070982,0.17507,0.39458,-0.056377,1,1471
Nucor,-0.38311,-0.11667,-0.139,0.16167,-0.62152,0.23937,0.21504,-0.15448,0.50015,0.050881,0.03722,0.048557,0.028756,-0.30925,-0.47465,-0.34788,-0.17604,0.18097,-0.17293,0.95169,-0.45676,0.034592,0.28034,-0.13567,-0.17853,-0.14867,-0.24034,0.044113,-0.075955,0.2145,-0.33612,0.027183,0.098658,0.14534,-0.15897,0.023411,0.54157,-0.16245,-0.20106,-0.10416,0.02633,-0.13119,-0.060084,-0.44579,0.41316,-0.24837,-0.19863,0.16846,0.46927,0.18746,0.24645,-0.58329,0.053981,0.40321,-0.30515,0.21201,0.10473,0.15551,0.39668,0.37387,0.22098,-0.068651,0.044774,-0.1662,-0.27206,-0.021994,-0.17373,-0.069211,-0.059656,-0.064299,0.26434,-0.19065,0.7137,0.53779,-0.064362,-0.072706,-0.18007,0.040618,-0.0021332,-0.040484,0.10592,-0.11572,-0.044687,0.0626,-0.052324,-0.67143,0.52924,0.57714,-0.067106,0.61876,0.031092,0.3536,0.35615,-0.60064,-0.28137,0.036646,-0.47345,0.18039,-0.20878,-0.39882,0.31242,-0.37376,-0.096773,-0.38519,0.044648,-0.26151,-0.36334,0.13666,-0.37908,0.14707,-0.60322,-0.28038,-0.13817,-0.10434,-0.34825,-0.071843,0.17901,-0.35393,-0.40894,0.17816,0.10782,-0.32886,-0.44338,-0.038806,0.27876,-0.047389,-0.30415,0.36072,-0.27164,-0.06208,0.18049,0.11055,0.4984,-0.22133,0.35296,0.059662,0.10279,-0.30024,-0.47345,0.33566,0.068282,0.51668,-0.0047381,0.52165,0.15655,-0.051316,-0.09587,0.34188,-0.07193,-0.090088,-0.20817,-0.15847,0.082133,0.23379,0.097052,-0.36027,0.24761,-0.26011,-0.25567,0.083236,0.30177,0.023149,-0.41376,0.099398,0.56386,0.52892,0.017415,-0.079102,0.1795,0.77272,-0.39926,-0.37815,0.0039211,-0.21251,-0.88071,0.1326,-0.064602,-0.25002,0.049015,0.019913,-0.04593,0.1462,-0.2446,-0.43286,-0.32529,0.1453,-0.31249,0.19455,0.633,0.43123,0.27762,-0.30937,-0.21141,0.051001,-0.23907,0.43898,0.42191,0.11452,0.22247,0.035235,-0.021022,0.14162,0.084391,-0.33642,-0.028528,-0.29983,-0.37565,0.27154,0.75874,-0.048401,0.59153,-0.39649,-0.021489,-0.21123,-0.086018,0.25338,-0.10918,-0.26007,0.54819,-0.11393,-0.32877,0.083974,-0.033118,0.64755,-0.35454,-0.0012026,0.42146,-0.33458,-0.24013,0.29563,-0.082601,-0.52515,-0.278,0.56197,-0.093144,-0.1453,-0.22226,0.16698,0.010042,-0.50819,-0.041204,0.033759,0.20853,-0.0026153,0.067284,-0.14833,0.31544,-0.2409,-0.80218,0.36755,0.15314,0.12508,-0.16658,0.3168,-0.12342,0.10431,0.053372,0.0091843,-0.14359,0.36258,0.046934,0.11821,0.24113,-0.08829,-0.57283,0.01241,0.11853,0.38078,-0.061508,0.025803,-0.2661,0.17586,0.16704,0.13632,-0.35377,0.13499,0.52728,0.54787,-0.019803,0.26264,0.11105,0.1081,-0.14378,-0.46742,0.52631,0.21236,0.094405,0.31084,-0.68901,0.30822,0.66301,-0.28253,0.43157,0.43818,-0.0076688,0.036853,0.024433,0.33537,-0.10741,0.16781,7,98
Ventas,0.057127,0.60722,-0.44227,-0.12658,0.058394,0.093579,0.075146,0.20838,0.12777,0.074329,0.14536,-0.57776,0.075335,-0.1744,-0.62586,-0.50882,0.14689,0.10589,-0.17435,0.42716,-0.38021,0.11521,-0.2126,-0.069509,0.065401,-0.28956,0.40313,-0.51382,-0.012802,-0.46671,-0.12741,0.27433,0.13272,-0.19678,0.35732,0.31071,0.22208,-0.38836,-0.499,0.079283,0.1244,-0.26009,0.14578,-0.35272,-0.16452,0.17354,-0.33666,-0.4191,0.49596,-0.12255,0.75544,0.13331,-0.052619,-0.19301,0.036535,0.17979,0.24203,0.53218,-0.16714,0.32,-0.027076,0.047372,0.32634,0.2521,0.49215,-0.12956,-0.12556,0.58382,-0.77297,-0.2444,-0.49498,-0.30138,0.60955,0.62155,-0.31049,-0.20482,0.48804,0.21432,0.19697,-0.38164,0.0090208,0.26556,0.017058,0.28103,-0.35504,-0.55972,-0.038904,0.48302,0.1403,-0.13194,-0.22029,-0.13239,0.15828,0.17763,0.22264,0.00096125,0.17365,0.044272,0.17798,-0.047746,-0.044927,-0.36414,0.086164,-0.21305,0.24525,0.21409,-0.054494,0.34096,0.13709,-0.27158,-0.32124,-0.46231,0.13471,0.30892,-0.33884,0.20574,0.22242,-0.24099,0.12883,0.040437,0.22997,-0.15043,0.2641,0.016058,-0.066069,-0.41231,0.35893,-0.13146,0.042476,0.16979,0.182,-0.043876,0.32794,0.45124,0.34557,0.024288,-0.24952,0.092126,0.061951,0.46869,-0.25632,-0.22411,0.20237,-0.11759,0.55258,0.4012,-0.065018,0.19194,-0.027661,-0.088919,0.1802,-0.40998,-0.49245,-0.26447,-0.090421,0.23996,0.074028,0.14975,0.19125,-0.44495,0.10054,-0.122,-0.045494,0.38114,0.22099,0.22974,-0.028413,0.31564,0.049477,0.51715,0.025849,-0.11365,-0.27989,0.006675,-0.55783,-0.39304,0.036413,0.019125,-0.65408,-0.26688,-0.11624,-0.064355,0.13045,-0.32123,-0.045457,-0.1446,0.065527,-0.065765,0.35653,0.095231,0.47543,-0.011952,0.42426,0.4144,-0.65984,-0.01778,0.089957,0.70945,-0.58783,0.32104,0.50816,-0.14946,0.86101,0.68471,0.10012,-0.05188,0.0023439,0.44499,0.00053072,0.36817,0.68684,-0.0053748,0.27948,-0.27928,-0.1348,-0.25613,0.35547,-0.11183,0.35241,0.50368,0.031469,0.21954,-0.15683,0.1085,0.10192,0.82104,0.25615,0.042002,0.37661,0.43538,0.47022,-0.17433,-0.44135,0.26788,-0.28608,-0.10742,0.018238,0.3294,-0.24233,-0.067128,0.023185,0.14696,-0.14596,0.46473,-0.24696,-0.061412,0.12757,-0.44014,-0.018882,-0.56819,0.72767,0.25113,0.03218,-0.035372,-0.44094,0.01009,-0.76256,0.048184,0.64455,0.13687,0.27577,0.45542,0.15797,-0.26527,-0.90139,0.059085,-0.32996,0.1712,-0.48122,0.4407,0.19231,0.67376,-0.03341,0.087246,-0.84955,-0.53308,0.3107,0.091524,0.15705,0.62017,-0.14079,-0.20955,-0.42101,-0.13687,0.64543,-0.16462,0.1742,0.17589,0.42481,0.37453,-0.022074,-0.3175,-0.024812,0.26165,0.3664,-0.59484,-0.061275,0.46398,0.1175,-0.25394,8,46
